sample_id,traj_id,ens_id,year,month,day,hour,min,hour.inc,lat,lon,height,pressure,theta,airtemp,rainfall,mixdepth,relhumid,terrain_height_MSL,sunflux,natural_vegetation,agriculture,bare_areas,water_ice,urban_areas,no_data,weighting
CVAO12,115,1,7,2,6,10,0,-24,23.954,-21.521,767,931.3,292.7,286.8,0,976.7,74.4,9.7,76.4,0,0,0,1,0,0,0.7525773195876289
CVAO12,115,1,7,2,6,5,0,-29,25.439,-21.91,969.6,907.6,292.1,284.1,0,1387.1,91,1.1,0,0,0,0,1,0,0,0.7010309278350515
CVAO12,115,1,7,2,5,23,0,-35,27.579,-22.767999999999997,964.7,910.2,291.4,283.7,0,1420.3,90.9,0,30.3,0,0,0,1,0,0,0.6391752577319587
CVAO12,115,1,7,2,5,20,0,-38,28.756,-23.497999999999998,994.1,904.2,291.4,283.1,0,1412.1,92.3,8,217.5,0,0,0,1,0,0,0.6082474226804124
CVAO12,115,1,7,2,5,17,0,-41,29.983999999999998,-24.454,981,905.6,291.1,283,0,1328.9,93.2,9.7,462.9,0,0,0,1,0,0,0.5773195876288659
CVAO12,115,1,7,2,5,14,0,-44,31.131000000000004,-25.653000000000002,903.6,915.6,290.2,283,0,1309,96.2,12,230.6,0,0,0,1,0,0,0.5463917525773196
CVAO12,115,1,7,2,5,13,0,-45,31.483999999999998,-26.084,881.1,918,290,282.9,0,1277.3,95.7,10,153.6,0,0,0,1,0,0,0.5360824742268041
CVAO12,115,1,7,2,5,12,0,-46,31.822,-26.514000000000003,852.2,921.9,289.7,283,0,1205,96.1,1.8,49,0,0,0,1,0,0,0.5257731958762887
CVAO12,115,1,7,2,5,11,0,-47,32.152,-26.937,816.7,926.2,289.5,283.2,0,1210,95.6,0,28.4,0,0,0,1,0,0,0.5154639175257731
CVAO12,115,1,7,2,5,10,0,-48,32.482,-27.339000000000002,785.3,929.8,289.3,283.3,0,1238.9,94.4,0,15.6,0,0,0,1,0,0,0.5051546391752577
CVAO12,115,1,7,2,5,9,0,-49,32.824,-27.723,758.5,931.8,289.2,283.5,0.4,1225.2,95.7,0,0,0,0,0,1,0,0,0.4948453608247423
CVAO12,115,1,7,2,5,8,0,-50,33.18,-28.102,730.7,934.5,289,283.5,0,1231.2,95.3,0,0,0,0,0,1,0,0,0.48453608247422686
CVAO12,115,1,7,2,5,7,0,-51,33.548,-28.476,703.2,937.5,288.8,283.5,0.8,1258.2,93.9,0,0,0,0,0,1,0,0,0.4742268041237113
CVAO12,115,1,7,2,5,6,0,-52,33.94,-28.85,671.2,940.1,288.6,283.6,0.1,1249.2,94.2,0,0,0,0,0,1,0,0,0.4639175257731959
CVAO12,115,1,7,2,5,5,0,-53,34.346,-29.234,639.6,945,288.4,283.8,0,1260.8,91.5,0,0,0,0,0,1,0,0,0.45360824742268047
CVAO12,115,1,7,2,5,3,0,-55,35.155,-30.041,602.6,948.6,288.2,283.8,0.2,1237.8,90.6,0,0,0,0,0,1,0,0,0.4329896907216495
CVAO12,115,1,7,2,5,2,0,-56,35.555,-30.456,598.1,949.8,287.9,283.6,0.3,1263.8,89.8,0,2.2,0,0,0,1,0,0,0.4226804123711341
CVAO12,115,1,7,2,5,1,0,-57,35.952999999999996,-30.876,603.9,949.4,287.6,283.4,0,1263.6,90.5,0,0.6,0,0,0,1,0,0,0.41237113402061853
CVAO12,115,1,7,2,5,0,0,-58,36.355,-31.301000000000002,619.4,948.1,287.4,283,0,1248.6,91.1,2.3,5.2,0,0,0,1,0,0,0.4020618556701031
CVAO12,115,1,7,2,4,23,0,-59,36.755,-31.724999999999998,640.3,943.6,287.3,282.6,0,1115.7,90.3,11.6,8.4,0,0,0,1,0,0,0.3917525773195877
CVAO12,115,1,7,2,4,22,0,-60,37.147,-32.150999999999996,656.3,940.1,287.3,282.3,0,1024.4,90.5,15.3,12.5,0,0,0,1,0,0,0.38144329896907214
CVAO12,115,1,7,2,4,21,0,-61,37.53,-32.578,660.6,940.3,287.2,282.2,0,984.8,89.2,4.2,22.7,0,0,0,1,0,0,0.3711340206185567
CVAO12,115,1,7,2,4,20,0,-62,37.893,-33.008,663.6,941.8,286.9,282,0,944.4,89.5,0,62.3,0,0,0,1,0,0,0.3608247422680413
CVAO12,115,1,7,2,4,19,0,-63,38.22500000000001,-33.433,677.8,940,286.7,281.7,0,958.5,87.8,0,139.7,0,0,0,1,0,0,0.35051546391752575
CVAO12,115,1,7,2,4,18,0,-64,38.525000000000006,-33.836999999999996,703.4,937,286.4,281.1,0,934.2,87.3,0,227.1,0,0,0,1,0,0,0.3402061855670103
CVAO12,115,1,7,2,4,17,0,-65,38.79900000000001,-34.213,731.7,932.9,286.3,280.7,0,931.1,85.5,0,231.3,0,0,0,1,0,0,0.3298969072164949
CVAO12,115,1,7,2,4,14,0,-68,39.594,-35.137,806.4,926.8,286.1,279.9,0,861.6,74.2,0,169.1,0,0,0,1,0,0,0.2989690721649485
CVAO12,115,1,7,2,4,12,0,-70,40.077,-35.559,926.7,914,286.3,279,0,831.9,67,0,27.2,0,0,0,1,0,0,0.27835051546391754
CVAO12,116,1,7,2,6,8,0,-27,24.810000000000002,-21.624000000000002,919.1,911.9,292.6,285,0,1359,88.5,8,1.3,0,0,0,1,0,0,0.7216494845360825
CVAO12,116,1,7,2,6,4,0,-31,25.999,-22.021,933.3,911.5,291.8,284.2,0,1426.9,94,0,0,0,0,0,1,0,0,0.6804123711340206
CVAO12,116,1,7,2,5,22,0,-37,28.258,-23.069,949.7,910.6,291.3,283.6,0,1415.2,92.1,0.4,30.1,0,0,0,1,0,0,0.6185567010309279
CVAO12,116,1,7,2,5,18,0,-41,29.915,-24.216,961.4,908.4,291.3,283.4,0,1350.8,91.2,5.6,404.1,0,0,0,1,0,0,0.5773195876288659
CVAO12,116,1,7,2,5,15,0,-44,31.141000000000002,-25.34,904.5,914.2,290.5,283.1,0.2,1343.6,95.5,6.2,311.4,0,0,0,1,0,0,0.5463917525773196
CVAO12,116,1,7,2,5,8,0,-51,33.727000000000004,-28.051000000000002,661.7,941.9,289.1,284.2,0.8,1211.8,93.5,0,0,0,0,0,1,0,0,0.4742268041237113
CVAO12,116,1,7,2,5,6,0,-53,34.541,-28.726,604.7,947.9,288.7,284.3,0.8,1218.4,91.6,0,0,0,0,0,1,0,0,0.45360824742268047
CVAO12,116,1,7,2,5,5,0,-54,34.973,-29.067,577.7,950.1,288.7,284.5,0.5,1209.6,91.7,0,0,0,0,0,1,0,0,0.44329896907216493
CVAO12,116,1,7,2,5,4,0,-55,35.403999999999996,-29.426,554.5,953.1,288.5,284.6,0.5,1268.3,90.3,0,0,0,0,0,1,0,0,0.4329896907216495
CVAO12,116,1,7,2,5,3,0,-56,35.836,-29.8,541,954.5,288.4,284.6,0.3,1295.4,91.3,0,0,0,0,0,1,0,0,0.4226804123711341
CVAO12,116,1,7,2,5,2,0,-57,36.264,-30.188,533.4,954.8,288.2,284.4,0.3,1320.7,92,4.6,0.8,0,0,0,1,0,0,0.41237113402061853
CVAO12,116,1,7,2,5,1,0,-58,36.679,-30.581,529.8,955.6,287.9,284.2,0.7,1299.5,92.3,6,2.1,0,0,0,1,0,0,0.4020618556701031
CVAO12,116,1,7,2,5,0,0,-59,37.094,-30.984999999999996,530.9,956.3,287.8,284.1,0.7,1297.5,95.3,0.3,1.9,0,0,0,1,0,0,0.3917525773195877
CVAO12,116,1,7,2,4,23,0,-60,37.506,-31.393,533.1,954.9,287.7,283.9,0,1144.5,92.8,4.1,11.7,0,0,0,1,0,0,0.38144329896907214
CVAO12,116,1,7,2,4,22,0,-61,37.912,-31.787,528.6,954.8,287.6,283.9,0.2,1059.6,93.3,1.5,17.5,0,0,0,1,0,0,0.3711340206185567
CVAO12,116,1,7,2,4,20,0,-63,38.705000000000005,-32.545,488.4,960.3,287.2,283.9,0.3,928.7,92.2,0,65.8,0,0,0,1,0,0,0.35051546391752575
CVAO12,116,1,7,2,4,8,0,-75,41.891,-35.76500000000001,360.8,978.3,283.8,282.1,0,765,91.7,0,0,0,0,0,1,0,0,0.22680412371134018
CVAO12,116,1,7,2,4,6,0,-77,42.3,-36.026,339.9,979.1,283.6,281.9,0,708.4,96.4,0,0,0,0,0,1,0,0,0.20618556701030932
CVAO12,116,1,7,2,4,3,0,-80,42.943999999999996,-36.243,310.1,984.2,283.4,282.1,0,664.3,89.3,0,0,0,0,0,1,0,0,0.17525773195876293
CVAO12,116,1,7,2,4,0,0,-83,43.585,-36.5,301.5,986.7,282.8,281.7,0.2,762.3,86.9,0,7.8,0,0,0,1,0,0,0.14432989690721654
CVAO12,116,1,7,2,3,21,0,-86,44.293000000000006,-36.303,277.6,990.2,282.3,281.4,0,963,87.9,0,12.7,0,0,0,1,0,0,0.11340206185567014
CVAO12,116,1,7,2,3,18,0,-89,45.309999999999995,-35.328,254.8,994,280.6,280.1,0,1113.8,91.9,0,116.7,0,0,0,1,0,0,0.08247422680412375
CVAO12,116,1,7,2,3,15,0,-92,46.579,-33.83,227.8,999.4,279.3,279.2,0,1235.6,82.8,0,76.4,0,0,0,1,0,0,0.05154639175257736
CVAO12,116,1,7,2,3,11,0,-96,48.378,-31.537000000000003,230.2,1003.6,277.6,277.9,0.2,1390.1,78.9,0,5.5,0,0,0,1,0,0,0.010309278350515427
CVAO12,117,1,7,2,6,9,0,-27,24.737000000000002,-21.491999999999997,849.2,920.2,292.6,285.7,0.1,1395,85.4,10.8,2.6,0,0,0,1,0,0,0.7216494845360825
CVAO12,117,1,7,2,6,8,0,-28,25.012,-21.581,909.9,912.5,292.5,284.9,0,1444.2,92.3,8.8,0,0,0,0,1,0,0,0.711340206185567
CVAO12,117,1,7,2,6,5,0,-31,25.891000000000002,-21.884,913.1,913.6,292,284.5,0,1466.4,90.8,0.3,0,0,0,0,1,0,0,0.6804123711340206
CVAO12,117,1,7,2,5,22,0,-38,28.526,-23.101000000000003,925.4,913,291.2,283.7,0.2,1453.5,91,1.1,22.9,0,0,0,1,0,0,0.6082474226804124
CVAO12,117,1,7,2,5,18,0,-42,30.223,-24.262999999999998,946.2,909.8,291.1,283.3,0,1408.4,90.2,7.8,371,0,0,0,1,0,0,0.5670103092783505
CVAO12,117,1,7,2,5,15,0,-45,31.476,-25.374000000000002,892.1,915.8,290.3,283.1,0.2,1416.9,92.5,4.2,376.4,0,0,0,1,0,0,0.5360824742268041
CVAO12,117,1,7,2,5,11,0,-49,33.018,-26.927,746.9,932.8,289.6,283.9,0.7,1293.5,91.3,0,41.1,0,0,0,1,0,0,0.4948453608247423
CVAO12,117,1,7,2,5,10,0,-50,33.399,-27.267999999999997,712.7,937.7,289.4,284.1,0.7,1250.8,89.4,0,22.9,0,0,0,1,0,0,0.48453608247422686
CVAO12,117,1,7,2,5,9,0,-51,33.784,-27.581999999999997,692.4,939,289.3,284.2,0.3,1229.9,88.7,0,0,0,0,0,1,0,0,0.4742268041237113
CVAO12,117,1,7,2,5,5,0,-55,35.45399999999999,-28.749,633.5,943.3,288.9,284.1,0.5,1266.6,91,0,0,0,0,0,1,0,0,0.4329896907216495
CVAO12,117,1,7,2,5,4,0,-56,35.885,-29.057000000000002,620,945.1,288.8,284.1,0.3,1327.1,92.2,0,0,0,0,0,1,0,0,0.4226804123711341
CVAO12,117,1,7,2,5,3,0,-57,36.315999999999995,-29.381999999999998,612.3,945.7,288.5,284,0.3,1322.3,93.1,2.6,0,0,0,0,1,0,0,0.41237113402061853
CVAO12,117,1,7,2,5,2,0,-58,36.737,-29.718,607.2,945,288.4,283.8,0,1338.8,94.8,11.2,2.2,0,0,0,1,0,0,0.4020618556701031
CVAO12,117,1,7,2,5,1,0,-59,37.143,-30.054000000000002,596.6,945.3,288.3,283.7,0,1355.7,96,17.2,6,0,0,0,1,0,0,0.3917525773195877
CVAO12,117,1,7,2,5,0,0,-60,37.529,-30.387,580.5,948.7,288.1,283.7,0,1297.7,95.7,6.1,7.1,0,0,0,1,0,0,0.38144329896907214
CVAO12,117,1,7,2,4,23,0,-61,37.912,-30.711000000000002,562.7,951,288.2,284.1,0,1190.5,95.4,0.5,17,0,0,0,1,0,0,0.3711340206185567
CVAO12,117,1,7,2,4,22,0,-62,38.306999999999995,-31.012,540.3,952.6,288.5,284.5,0,1091.4,94.5,0,26.5,0,0,0,1,0,0,0.3608247422680413
CVAO12,117,1,7,2,4,19,0,-65,39.433,-31.663,449.1,962.9,288.2,285.1,0,831.7,91.1,0,237.3,0,0,0,0.984215561,0,0.015784439,0.3298969072164949
CVAO12,117,1,7,2,4,16,0,-68,40.329,-31.931,421.1,966.4,287.6,284.8,0,734.1,86.7,0,398.1,0,0,0,1,0,0,0.2989690721649485
CVAO12,117,1,7,2,4,12,0,-72,41.116,-30.923,469.6,960.9,286.7,283.5,0,961.3,88.9,0,50.6,0,0,0,1,0,0,0.25773195876288657
CVAO12,117,1,7,2,4,8,0,-76,41.86,-28.307000000000002,532,950.7,286.7,282.6,0,1081.6,91,5.6,0,0,0,0,1,0,0,0.21649484536082475
CVAO12,117,1,7,2,4,5,0,-79,41.743,-25.695,543.6,951,286.2,282.2,0.8,1147.9,90.3,4.8,0,0,0,0,1,0,0,0.18556701030927836
CVAO12,117,1,7,2,4,2,0,-82,41.098000000000006,-23.716,540.7,955.5,286.2,282.5,0,1127.9,87.1,0.6,0,0,0,0,1,0,0,0.15463917525773196
CVAO12,118,1,7,2,6,16,0,-21,22.536,-20.976,724.6,933,292.8,287,0,1114.6,83.6,0.2,749.2,0,0,0,1,0,0,0.7835051546391752
CVAO12,118,1,7,2,6,15,0,-22,22.884999999999998,-20.981999999999996,715.1,933.7,292.7,287,0,1162.1,84.6,0,776.1,0,0,0,1,0,0,0.7731958762886598
CVAO12,118,1,7,2,6,14,0,-23,23.237000000000002,-21.004,697,937,292.5,287.1,0,1130.4,81.5,5,585.7,0,0,0,1,0,0,0.7628865979381443
CVAO12,118,1,7,2,6,13,0,-24,23.594,-21.05,686.6,938.8,292.5,287.2,0,1075.3,78.5,12,399.2,0,0,0,1,0,0,0.7525773195876289
CVAO12,118,1,7,2,6,12,0,-25,23.961999999999996,-21.125,692.9,938.2,292.6,287.3,0,1018.2,75.8,17.8,209.6,0,0,0,1,0,0,0.7422680412371134
CVAO12,118,1,7,2,6,11,0,-26,24.32,-21.219,725.8,935.1,292.5,286.9,0,1166.7,77.6,16.6,113.8,0,0,0,1,0,0,0.731958762886598
CVAO12,118,1,7,2,5,18,0,-43,30.505,-24.261,955,908.3,290.9,283,0.3,1476,88.5,10.7,350.4,0,0,0,1,0,0,0.5567010309278351
CVAO12,118,1,7,2,5,5,0,-56,35.826,-28.419,797.3,923.8,289,282.5,0,1304.1,90.9,0,0,0,0,0,1,0,0,0.4226804123711341
CVAO12,118,1,7,2,5,2,0,-59,37.043,-29.232,801.4,922.9,288.6,282,0,1298.1,96.3,4.7,0.9,0,0,0,1,0,0,0.3917525773195877
CVAO12,118,1,7,2,4,23,0,-62,38.080999999999996,-29.913,746.3,929.4,288.7,282.7,0,1145.5,94.9,0.1,4.3,0,0,0,1,0,0,0.3608247422680413
CVAO12,118,1,7,2,4,22,0,-63,38.409,-30.079,725.2,931.7,289,283.2,0,990.3,92.6,0,8.2,0,0,0,1,0,0,0.35051546391752575
CVAO12,118,1,7,2,4,18,0,-67,39.529,-30.182,676.4,934.3,289.3,283.7,0,646.6,91.6,0,264.7,0,0,0,1,0,0,0.30927835051546393
CVAO12,118,1,7,2,4,15,0,-70,40.108000000000004,-29.716,668.8,935.1,288.4,282.9,0,769.3,95.5,0,277.2,0,0,0,1,0,0,0.27835051546391754
CVAO12,118,1,7,2,4,11,0,-74,40.515,-28.052,756.5,921.5,289.3,282.6,0.5,784.9,92.5,0,42.9,0,0,0,1,0,0,0.23711340206185572
CVAO12,118,1,7,2,4,4,0,-81,39.410999999999994,-26.315,354.2,968.1,289,286.3,0.5,609.4,87.6,0,0,0,0,0,1,0,0,0.1649484536082474
CVAO12,118,1,7,2,3,23,0,-86,38.894,-26.707,159.5,992.9,288.5,287.9,0.7,415.5,87.2,0.7,0,0,0,0,1,0,0,0.11340206185567014
CVAO12,118,1,7,2,3,20,0,-89,38.605000000000004,-26.583,89.2,1001.2,288.3,288.4,2.9,441.6,88.3,3.5,12.7,0,0,0,1,0,0,0.08247422680412375
CVAO12,118,1,7,2,3,18,0,-91,38.391,-26.436,52.9,1006.3,288.4,288.9,4.4,432.4,88.3,7.3,34.7,0,0,0,1,0,0,0.061855670103092786
CVAO12,118,1,7,2,3,15,0,-94,37.873,-26.485999999999997,22.9,1010.3,288.7,289.6,2.8,703,88.4,10.9,43.6,0,0,0,1,0,0,0.030927835051546393
CVAO12,119,1,7,2,7,14,0,0,16.84,-24.87,500,955.9,294.1,290.4,0,852.2,81.4,17.9,309.7,0.042649872,0.011479592,0.003268495,0.942602041,0,0,1
CVAO12,119,1,7,2,7,13,0,-1,17.076,-24.606,526.2,953.7,294,290,0,877.8,81.6,19.6,201.7,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9896907216494846
CVAO12,119,1,7,2,7,12,0,-2,17.307000000000002,-24.345,549.5,951.9,293.9,289.7,0,917.5,81.8,14.7,100.5,0.001833546,3.18878e-4,0,0.997847577,0,0,0.979381443298969
CVAO12,119,1,7,2,7,11,0,-3,17.537000000000003,-24.086,563.2,950.3,293.8,289.5,0,944.4,82.9,9.8,75.6,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9690721649484536
CVAO12,119,1,7,2,7,10,0,-4,17.766,-23.834000000000003,568.8,950.1,293.6,289.4,0,971.3,83.7,4.1,44.5,0,0,0,1,0,0,0.9587628865979382
CVAO12,119,1,7,2,7,9,0,-5,18,-23.587,573.2,949.9,293.5,289.2,0,1005.4,84.8,0,9,0,0,0,1,0,0,0.9484536082474226
CVAO12,119,1,7,2,7,8,0,-6,18.234,-23.346,586.5,949.4,293.4,289.1,0,993.6,84.8,0,6,0,0,0,1,0,0,0.9381443298969072
CVAO12,119,1,7,2,7,7,0,-7,18.458,-23.111000000000004,609.6,946.6,293.3,288.8,0,991.9,85.5,0,3,0,0,0,1,0,0,0.9278350515463918
CVAO12,119,1,7,2,7,6,0,-8,18.671000000000003,-22.887,630.7,943.8,293.3,288.4,0,1006.9,86.3,0,0,0,0,0,1,0,0,0.9175257731958762
CVAO12,119,1,7,2,7,5,0,-9,18.883,-22.665,641.9,941.9,293.1,288.1,0,1033.4,86.6,0,0,0,0,0,1,0,0,0.9072164948453608
CVAO12,119,1,7,2,7,4,0,-10,19.105,-22.435,645.6,941.4,293,288,0,1051,86.7,0,0,0,0,0,1,0,0,0.8969072164948454
CVAO12,119,1,7,2,7,3,0,-11,19.330000000000002,-22.195,649.5,940.9,292.9,287.8,0,1064.8,86.5,0,0,0,0,0,1,0,0,0.8865979381443299
CVAO12,119,1,7,2,7,2,0,-12,19.564999999999998,-21.948999999999998,660.1,940.7,292.8,287.7,0,1093.7,86,0,3,0,0,0,1,0,0,0.8762886597938144
CVAO12,119,1,7,2,7,1,0,-13,19.822,-21.706,680.1,939.1,292.8,287.5,0,1122.7,85.7,0,6,0,0,0,1,0,0,0.865979381443299
CVAO12,119,1,7,2,7,0,0,-14,20.107000000000003,-21.47,705.2,936.4,292.7,287.2,0,1153.7,86.2,1.1,9.4,0,0,0,1,0,0,0.8556701030927836
CVAO12,119,1,7,2,6,23,0,-15,20.411,-21.255,723.7,932.9,292.7,287,0,1134.5,86.3,2.2,13,0,0,0,1,0,0,0.845360824742268
CVAO12,119,1,7,2,6,22,0,-16,20.723,-21.081999999999997,729.8,932.1,292.8,287,0,1140.1,87.1,1.3,17.7,0,0,0,1,0,0,0.8350515463917526
CVAO12,119,1,7,2,6,21,0,-17,21.04,-20.955,724.1,932.5,292.9,287.1,0,1162.7,88.3,1,24.6,0,0,0,1,0,0,0.8247422680412371
CVAO12,119,1,7,2,6,18,0,-20,22.034000000000002,-20.774,702.6,935.3,292.9,287.3,0,1036.1,81.5,4.6,676.8,0,0,0,1,0,0,0.7938144329896908
CVAO12,119,1,7,2,6,10,0,-28,24.817000000000004,-21.196,790.6,926.4,292.5,286.1,0.1,1445.4,85,17,34.6,0,0,0,1,0,0,0.711340206185567
CVAO12,119,1,7,2,6,9,0,-29,25.097,-21.3,855.6,918.3,292.4,285.4,0.1,1555,90.8,13.4,0.7,0,0,0,1,0,0,0.7010309278350515
CVAO12,119,1,7,2,6,7,0,-31,25.645,-21.502,907.8,912.4,292.1,284.6,0,1471.8,90.7,3.7,1.1,0,0,0,1,0,0,0.6804123711340206
CVAO12,119,1,7,2,6,6,0,-32,25.95,-21.611000000000004,889.5,914.8,292.1,284.8,0,1538.3,88.6,0.4,0,0,0,0,1,0,0,0.6701030927835052
CVAO12,119,1,7,2,6,5,0,-33,26.278,-21.73,867.1,919,291.8,284.8,0,1466.5,89.2,0,0,0,0,0,1,0,0,0.6597938144329897
CVAO12,119,1,7,2,6,4,0,-34,26.623,-21.863,857.5,919.6,291.5,284.6,0,1460.7,89.7,0,0,0,0,0,1,0,0,0.6494845360824743
CVAO12,119,1,7,2,6,3,0,-35,26.987999999999996,-22.021,853.5,919.5,291.3,284.4,0,1552.7,88.6,0,0,0,0,0,1,0,0,0.6391752577319587
CVAO12,119,1,7,2,6,2,0,-36,27.366,-22.195,854.7,920.4,291.2,284.4,0,1477.3,89.4,0,8,0,0,0,1,0,0,0.6288659793814433
CVAO12,119,1,7,2,6,1,0,-37,27.753,-22.376,862.8,919.9,291.2,284.3,0,1466.9,88.7,0,16,0,0,0,1,0,0,0.6185567010309279
CVAO12,119,1,7,2,5,22,0,-40,28.979999999999997,-23.035,907.6,914.5,291,283.7,0.2,1514.3,88.2,0.7,10.5,0,0,0,1,0,0,0.5876288659793815
CVAO12,119,1,7,2,5,12,0,-50,33.251,-26.383,862.7,920.8,289.6,282.8,0.6,1380.9,85.8,0,104.1,0,0,0,1,0,0,0.48453608247422686
CVAO12,119,1,7,2,5,8,0,-54,34.846999999999994,-27.506,890.7,915.5,289.3,282.1,0.3,1289.7,88.1,0,0,0,0,0,1,0,0,0.44329896907216493
CVAO12,119,1,7,2,5,6,0,-56,35.667,-27.968999999999998,950.8,907.7,289.2,281.3,0,1296.3,89.1,0,0,0,0,0,1,0,0,0.4226804123711341
CVAO12,119,1,7,2,5,3,0,-59,36.85699999999999,-28.625,992.6,900.9,288.9,280.4,0,1259.9,92.6,6.8,0,0,0,0,1,0,0,0.3917525773195877
CVAO12,119,1,7,2,5,2,0,-60,37.230000000000004,-28.839000000000002,990.1,902,288.9,280.5,0,1214.2,91.9,2.6,0.9,0,0,0,1,0,0,0.38144329896907214
CVAO12,119,1,7,2,5,1,0,-61,37.573,-29.023,981.8,902.7,288.9,280.6,0,1148,89.6,0.2,4.2,0,0,0,1,0,0,0.3711340206185567
CVAO12,119,1,7,2,5,0,0,-62,37.879999999999995,-29.159000000000002,962.3,904.8,288.8,280.6,0,1111.6,87.8,0.4,8.4,0,0,0,1,0,0,0.3608247422680413
CVAO12,119,1,7,2,4,23,0,-63,38.166000000000004,-29.253,946.5,907.6,289.1,281.2,0,999.3,88.1,2.6,12.1,0,0,0,1,0,0,0.35051546391752575
CVAO12,119,1,7,2,4,22,0,-64,38.445,-29.316000000000003,951,906.4,289.7,281.6,0,877.5,85,6.4,16.9,0,0,0,1,0,0,0.3402061855670103
CVAO12,119,1,7,2,4,21,0,-65,38.707,-29.328,983.3,902.4,290.3,281.9,0,774.1,79.5,10.1,23,0,0,0,1,0,0,0.3298969072164949
CVAO12,119,1,7,2,3,21,0,-89,39.29800000000001,-27.183,916.4,906.7,290.8,282.7,0.7,411.2,91.2,2.7,2,0.003746811,0,0,0.996253189,0,0,0.08247422680412375
CVAO12,119,1,7,2,3,18,0,-92,38.949,-26.717000000000002,625.9,940.9,289.6,284.6,2.9,386.8,92.6,0.3,41.1,0,0,0,1,0,0,0.05154639175257736
CVAO12,119,1,7,2,3,15,0,-95,38.312999999999995,-26.543,354.8,971.8,288.5,286.2,2.6,708.7,94.2,6.7,42.7,0,0,0,1,0,0,0.020618556701030966
CVAO12,120,1,7,2,6,21,0,-18,21.218,-20.701,733.3,930.9,292.9,287,0,1147.2,87.4,6.3,27,0,0,0,1,0,0,0.8144329896907216
CVAO12,120,1,7,2,6,19,0,-20,21.884,-20.553,703.8,934.6,292.9,287.3,0,1067.9,82.5,9.5,451.2,0,0,0,1,0,0,0.7938144329896908
CVAO12,120,1,7,2,6,1,0,-38,27.941,-22.285999999999998,891.4,916.7,291.1,284,0,1466.5,88.8,0,16,0,0,0,1,0,0,0.6082474226804124
CVAO12,120,1,7,2,5,21,0,-42,29.611000000000004,-23.227999999999998,966.7,907,290.9,282.9,0,1533.5,87.5,11.9,24.5,0,0,0,1,0,0,0.5670103092783505
CVAO12,120,1,7,2,5,13,0,-50,33.123000000000005,-25.976,985.7,906.5,289.9,281.9,0.5,1429.5,83.4,0,302.7,0,0,0,1,0,0,0.48453608247422686
CVAO12,121,1,7,2,7,16,0,0,16.84,-24.87,500,955.3,294.3,290.5,0,836.9,78.8,17.9,396.1,0.042649872,0.011479592,0.003268495,0.942602041,0,0,1
CVAO12,121,1,7,2,7,15,0,-1,17.061,-24.593,519.9,953.4,294,290,0,868,82.4,19.9,414.1,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9896907216494846
CVAO12,121,1,7,2,7,14,0,-2,17.284999999999997,-24.330000000000002,541.7,951.7,293.9,289.8,0,904.4,82.5,15.1,303.8,0.001833546,3.18878e-4,0,0.997847577,0,0,0.979381443298969
CVAO12,121,1,7,2,7,13,0,-3,17.508,-24.067999999999998,558.1,950.9,293.8,289.6,0,933.4,82.6,10.4,204.8,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9690721649484536
CVAO12,121,1,7,2,7,12,0,-4,17.73,-23.802,566.1,951.2,293.6,289.4,0,950.5,82.4,4.6,113.7,0,0,0,1,0,0,0.9587628865979382
CVAO12,121,1,7,2,7,11,0,-5,17.955,-23.534000000000002,568.3,951.2,293.5,289.3,0,972.2,83.1,0.5,80,0,0,0,1,0,0,0.9484536082474226
CVAO12,121,1,7,2,7,10,0,-6,18.185,-23.273,574.1,950.8,293.4,289.2,0,974.7,83.8,0,49.6,0,0,0,1,0,0,0.9381443298969072
CVAO12,121,1,7,2,7,9,0,-7,18.419999999999998,-23.022,593.9,948.7,293.3,288.9,0,969.2,85.3,0,9,0,0,0,1,0,0,0.9278350515463918
CVAO12,121,1,7,2,7,8,0,-8,18.650000000000002,-22.784999999999997,624.4,944.9,293.2,288.5,0,977.2,86.4,0,6.7,0,0,0,1,0,0,0.9175257731958762
CVAO12,121,1,7,2,7,7,0,-9,18.869,-22.559,650.9,941.3,293.2,288.1,0,1001.1,86.7,0,4,0,0,0,1,0,0,0.9072164948453608
CVAO12,121,1,7,2,7,6,0,-10,19.078,-22.343,662.9,939.3,293.1,287.9,0,1033,87.7,0,0,0,0,0,1,0,0,0.8969072164948454
CVAO12,121,1,7,2,7,5,0,-11,19.288999999999998,-22.124000000000002,666,939.7,292.9,287.8,0,1050.1,87.5,0,0,0,0,0,1,0,0,0.8865979381443299
CVAO12,121,1,7,2,7,4,0,-12,19.504,-21.894000000000002,672.6,938.6,292.9,287.6,0,1062.9,87.2,0,0,0,0,0,1,0,0,0.8762886597938144
CVAO12,121,1,7,2,7,3,0,-13,19.715,-21.653000000000002,688,936.7,292.8,287.4,0,1080.2,87,0,0,0,0,0,1,0,0,0.865979381443299
CVAO12,121,1,7,2,7,2,0,-14,19.934,-21.41,713.9,934.3,292.8,287.1,0,1109.6,87.2,0,3,0,0,0,1,0,0,0.8556701030927836
